id,class_id,sentence,partition,labels,lang
4051,Conv3d,out channels int number of channels produced by the convolution,0,parameters,PY
4052,Conv3d,kernel size int or tuple size of the convolving kernel,0,parameters,PY
4053,Conv3d,"stride int or tuple, optional stride of the convolution.",0,parameters,PY
4054,Conv3d,default 1,0,parameters,PY
4055,Conv3d,"padding int or tuple, optional zero padding added to all three sides of the input.",0,parameters,PY
4056,Conv3d,default 0,0,parameters,PY
4057,Conv3d,"padding mode string, optional .",0,parameters,PY
4058,Conv3d,accepted values zeros and circular default zeros,0,parameters,PY
4059,Conv3d,"dilation int or tuple, optional spacing between kernel elements.",0,parameters,PY
4060,Conv3d,default 1,0,parameters,PY
4061,Conv3d,"groups int, optional number of blocked connections from input channels to output channels.",0,parameters,PY
4062,Conv3d,default 1,0,parameters,PY
4063,Conv3d,"bias bool, optional if true , adds a learnable bias to the output.",0,parameters,PY
4064,Conv3d,default true,0,parameters,PY
4065,Conv3d,"input math n, c in , d in , h in , w in",0,expand,PY
4066,Conv3d,"output math n, c out , d out , h out , w out where",0,expand,PY
4067,Conv3d,math,0,expand,PY
4068,Conv3d,math,0,expand,PY
4069,Conv3d,math,0,expand,PY
4070,Conv3d,attributes,0,expand,PY
4071,Conv3d,weight tensor the learnable weights of the module of shape,0,expand,PY
4072,Conv3d,the values of these weights are sampled from,0,expand,PY
4073,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,0,expand,PY
4074,Conv3d,bias tensor the learnable bias of the module of shape out channels .,0,expand,PY
4075,Conv3d,"if attr bias is true ,",0,expand,PY
4076,Conv3d,then the values of these weights are,0,expand,PY
4077,Conv3d,"sampled from math mathcal u sqrt k , sqrt k where",0,expand,PY
4078,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,0,expand,PY
4079,UploadTaskGroupBuilder,a simple class to upload checkpoints.,0,summary,PY
4080,UseOptimizer,context class to allow setting the current context.,0,summary,PY
4081,ConvReLU3d,a convrelu3d module is a fused module of conv3d and relu,0,summary,PY
4082,ConvReLU3d,we adopt the same interface as class torch^nn.quantized^conv3d .,0,expand,PY
4083,ConvReLU3d,note,0,developmentnotes,PY
4084,ConvReLU3d,attributes same as torch^nn.quantized^conv3d,0,developmentnotes;expand,PY
4085,CyclicLR,sets the learning rate of each parameter group according to,0,summary,PY
4086,CyclicLR,cyclical learning rate policy clr .,0,summary,PY
4087,CyclicLR,the policy cycles the learning,0,summary,PY
4088,CyclicLR,"rate between two boundaries with a constant frequency, as detailed in",0,summary,PY
4089,CyclicLR,the paper cyclical learning rates for training neural networks .,0,summary,PY
4090,CyclicLR,the distance between the two boundaries can be scaled on a per iteration,0,summary,PY
4091,CyclicLR,or per cycle basis.,0,summary,PY
4092,CyclicLR,cyclical learning rate policy changes the learning rate after every batch.,0,expand,PY
4093,CyclicLR,triangular a basic triangular cycle without amplitude scaling.,0,expand;parameters,PY
4094,CyclicLR,triangular2 a basic triangular cycle that scales initial amplitude by half each cycle.,0,expand;parameters,PY
4095,CyclicLR,at each cycle iteration.,0,expand;parameters,PY
4096,YellowFinOptimizer,yellowfin an automatic tuner for momentum sgd,0,summary,PY
4097,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",0,expand;summary,PY
4098,DeQuantStub,this will be swapped as nnq^dequantize in convert .,0,expand;summary,PY
4099,DiagonalTensor,a class with torch function and a specific diagonal representation,0,summary,PY
4100,DiagonalTensor,with the pytorch dispatch system happens via the torch function,0,expand,PY
4101,DiagonalTensor,diagonaltensor represents a 2d tensor with n rows and columns that has,0,expand,PY
4102,DiagonalTensor,diagonal entries set to value and all other entries set to zero.,0,expand,PY
4103,DiagonalTensor,the,0,expand,PY
4104,DiagonalTensor,main functionality of diagonaltensor is to provide a more compact,0,expand,PY
4105,EmbeddingBag,"computes sums or means of bags of embeddings, without instantiating the",0,summary,PY
4106,EmbeddingBag,intermediate embeddings.,0,summary,PY
4107,EmbeddingBag,"for bags of constant length and no attr per sample weights , this class",0,developmentnotes,PY
4108,EmbeddingBag,"with mode sum is equivalent to class torch^nn.embedding followed by torch^sum dim 0 ,",0,developmentnotes,PY
4109,EmbeddingBag,"with mode mean is equivalent to class torch^nn.embedding followed by torch^mean dim 0 ,",0,developmentnotes,PY
4110,EmbeddingBag,with mode max is equivalent to class torch^nn.embedding followed by torch^max dim 0 .,0,developmentnotes,PY
4111,EmbeddingBag,"however, class torch^nn.embeddingbag is much more time and memory efficient than using a chain of these",0,developmentnotes,PY
4112,EmbeddingBag,operations.,0,developmentnotes,PY
4113,EmbeddingBag,embeddingbag also supports per sample weights as an argument to the forward,0,developmentnotes,PY
4114,EmbeddingBag,pass.,0,developmentnotes,PY
4115,EmbeddingBag,this scales the output of the embedding before performing a weighted,0,developmentnotes,PY
4116,EmbeddingBag,reduction as specified by mode .,0,developmentnotes,PY
4117,EmbeddingBag,"if attr per sample weights is passed, the",0,developmentnotes,PY
4118,EmbeddingBag,"only supported mode is sum , which computes a weighted sum according to",0,developmentnotes,PY
4119,EmbeddingBag,attr per sample weights .,0,developmentnotes,PY
4120,EmbeddingBag,args,0,parameters,PY
4121,EmbeddingBag,num embeddings int size of the dictionary of embeddings,0,parameters,PY
4122,EmbeddingBag,embedding dim int the size of each embedding vector,0,parameters,PY
4123,EmbeddingBag,"max norm float, optional if given, each embedding vector with norm larger than attr max norm",0,parameters,PY
4124,EmbeddingBag,is renormalized to have norm attr max norm .,0,parameters,PY
4125,EmbeddingBag,"norm type float, optional the p of the p norm to compute for the attr max norm option.",0,parameters,PY
4126,EmbeddingBag,default 2 .,0,parameters,PY
4127,EmbeddingBag,"scale grad by freq boolean, optional if given, this will scale gradients by the inverse of frequency of",0,parameters,PY
4128,EmbeddingBag,the words in the mini batch.,0,parameters,PY
4129,EmbeddingBag,default false .,0,parameters,PY
4130,EmbeddingBag,"mode string, optional sum , mean or max .",0,parameters,PY
4131,EmbeddingBag,specifies the way to reduce the bag.,0,parameters,PY
4132,EmbeddingBag,"sum computes the weighted sum, taking attr per sample weights",0,parameters,PY
4133,EmbeddingBag,into consideration.,0,parameters,PY
4134,EmbeddingBag,mean computes the average of the values,0,parameters,PY
4135,EmbeddingBag,"in the bag, max computes the max value over each bag.",0,parameters,PY
4136,EmbeddingBag,default mean,0,parameters,PY
4137,EmbeddingBag,"sparse bool, optional if true , gradient w^r.t. attr weight matrix will be a sparse tensor.",0,parameters,PY
4138,EmbeddingBag,see,0,parameters,PY
4139,EmbeddingBag,notes for more details regarding sparse gradients.,0,parameters,PY
4140,EmbeddingBag,note this option is not,0,parameters,PY
4141,EmbeddingBag,supported when mode max .,0,parameters,PY
4142,EmbeddingBag,attributes,0,expand,PY
4143,EmbeddingBag,"weight tensor the learnable weights of the module of shape num embeddings, embedding dim",0,expand,PY
4144,EmbeddingBag,"initialized from math mathcal n 0, 1 .",0,expand,PY
4145,EmbeddingBag,"inputs attr input longtensor , attr offsets longtensor, optional , and",0,expand,PY
4146,EmbeddingBag,"attr per index weights tensor, optional",0,expand,PY
4147,EmbeddingBag,"if attr input is 2d of shape b, n ,",0,expand,PY
4148,EmbeddingBag,"it will be treated as b bags sequences each of fixed length n , and",0,expand,PY
4149,EmbeddingBag,this will return b values aggregated in a way depending on the attr mode .,0,expand,PY
4150,EmbeddingBag,attr offsets is ignored and required to be none in this case.,0,expand,PY
4151,EmbeddingBag,"if attr input is 1d of shape n ,",0,expand,PY
4152,EmbeddingBag,it will be treated as a concatenation of multiple bags sequences .,0,expand,PY
4153,EmbeddingBag,attr offsets is required to be a 1d tensor containing the,0,expand,PY
4154,EmbeddingBag,starting index positions of each bag in attr input .,0,expand,PY
4155,EmbeddingBag,"therefore,",0,expand,PY
4156,EmbeddingBag,"for attr offsets of shape b , attr input will be viewed as",0,expand,PY
4157,EmbeddingBag,having b bags.,0,expand,PY
4158,EmbeddingBag,"empty bags ie, having 0 length will have",0,expand,PY
4159,EmbeddingBag,returned vectors filled by zeros.,0,expand,PY
4160,EmbeddingBag,"per sample weights tensor, optional a tensor of float double weights, or none",0,expand,PY
4161,EmbeddingBag,to indicate all weights should be taken to be 1 .,0,expand,PY
4162,EmbeddingBag,"if specified, attr per sample weights",0,expand,PY
4163,EmbeddingBag,must have exactly the same shape as input and is treated as having the same,0,expand,PY
4164,EmbeddingBag,"attr offsets , if those are not none .",0,expand,PY
4165,EmbeddingBag,only supported for mode sum .,0,expand,PY
4166,Response,"the class response response object, which contains a",0,summary,PY
4167,Response,server s response to an http request.,1,summary,PY
4168,AuthBase,base class that all auth implementations derive from,0,summary,PY
4169,InvalidHeader,the header value provided was somehow invalid.,1,summary,PY
4170,PreparedRequest,"the fully mutable class preparedrequest preparedrequest object,",0,summary,PY
4171,PreparedRequest,containing the exact bytes that will be sent to the server.,0,summary,PY
4172,PreparedRequest,generated from either a class request request object or manually.,0,developmentnotes,PY
4173,MigrationGraph,migrations files can be marked as replacing another set of migrations,0,usage,PY
4174,MigrationGraph,this is to support the squash feature.,0,usage,PY
4175,MigrationGraph,the graph handler isn t responsible,0,usage,PY
4176,MigrationGraph,"for these instead, the code to load them in here should examine the",1,usage,PY
4177,MigrationGraph,migration files and if the replaced migrations are all either unapplied,0,usage,PY
4178,MigrationGraph,"or not present, it should ignore the replaced ones, load in just the",0,usage,PY
4179,MigrationGraph,"replacing migration, and repoint any dependencies that pointed to the",1,usage,PY
4180,MigrationGraph,replaced migrations to point to the replacing one.,1,usage,PY
4181,Atomic,"when it s used as a decorator, call wraps the execution of the",1,usage,PY
4182,Atomic,"decorated function in the instance itself, used as a context manager.",0,expand;usage,PY
4183,Atomic,"when it s used as a context manager, enter creates a transaction or a",1,usage,PY
4184,Atomic,"savepoint, depending on whether a transaction is already in progress, and",0,usage,PY
4185,Atomic,"exit commits the transaction or releases the savepoint on normal exit,",1,usage,PY
4186,Atomic,and rolls back the transaction or to the savepoint on exceptions.,0,usage,PY
4187,Atomic,it s possible to disable the creation of savepoints if the goal is to,1,usage,PY
4188,Atomic,ensure that some code runs within a transaction without creating overhead.,0,usage,PY
4189,Atomic,a stack of savepoints identifiers is maintained as an attribute of the,1,usage,PY
4190,Atomic,connection.,1,usage,PY
4191,Atomic,none denotes the absence of a savepoint.,0,usage,PY
4192,Atomic,this allows reentrancy even if the same atomicwrapper is reused.,1,usage,PY
4193,MigrationLoader,this does mean that this class must also talk to the database as well as,1,usage,PY
4194,MigrationLoader,"to disk, but this is probably fine.",0,usage,PY
4195,MigrationLoader,we re already not just operating,1,usage,PY
4196,MigrationLoader,in memory.,0,usage,PY
4197,MigrationQuestioner,"this base class has a built in noninteractive mode, but the",0,developmentnotes;usage,PY
4198,MigrationQuestioner,interactive subclass is what the command line arguments will use.,0,developmentnotes;usage,PY
4199,AutoFieldMeta,in many areas django also relies on using isinstance to check for an,0,usage,PY
4200,AutoFieldMeta,automatically generated field as a subclass of autofield.,1,usage,PY
4201,AutoFieldMeta,a new flag needs,0,usage,PY
4202,AutoFieldMeta,to be implemented on field to be used instead.,1,usage,PY
4203,MultiValueDict,"d multivaluedict name adrian , simon , position developer",0,usage,PY
4204,MultiValueDict,d name,0,usage,PY
4205,MultiValueDict,simon,0,usage,PY
4206,MultiValueDict,d^getlist name,0,usage,PY
4207,MultiValueDict,d^getlist doesnotexist,1,usage,PY
4208,BaseCommand,if you are interested in overriding customizing various aspects of,0,usage,PY
4209,BaseCommand,"the command parsing and execution behavior, the normal flow works",1,usage,PY
4210,BaseCommand,as follows,0,usage,PY
4211,MultiValueDict,"d^get lastname , nonexistent",1,usage,PY
4212,BaseCommand,1,0,usage,PY
4213,MultiValueDict,nonexistent,1,usage,PY
4214,BaseCommand,django admin or manage^py loads the command class,0,usage,PY
4215,MultiValueDict,"d^setlist lastname , holovaty , willison",1,usage,PY
4216,BaseCommand,and calls its run from argv method.,0,usage,PY
4217,BaseCommand,2,0,usage,PY
4218,BaseCommand,the run from argv method calls create parser to get,0,usage,PY
4219,BaseCommand,"an argumentparser for the arguments, parses them, performs",0,usage,PY
4220,BaseCommand,any environment changes requested by options like,1,usage,PY
4221,BaseCommand,"pythonpath , and then calls the execute method,",0,usage,PY
4222,BaseCommand,passing the parsed arguments.,1,usage,PY
4223,BaseCommand,3,0,usage,PY
4224,BaseCommand,the execute method attempts to carry out the command by,1,usage,PY
4225,BaseCommand,calling the handle method with the parsed arguments any,0,usage,PY
